price_x,size,brand,category,INNER SOLE,fabric_0,fabric_1,fabric_2,fabric_3,fabric_4,fabric_5,fabric_6,generalized_category,color,color_0,color_1,color_2,color_3,color_4,color_5,color_6,color_7,notes_0,notes_1,notes_2,notes_3,notes_4,notes_5,notes_6,notes_7,notes_8,notes_9,notes_10,notes_11,notes_12,notes_13,notes_14,notes_15,notes_16,notes_17,notes_18,notes_19,notes_20,notes_21,notes_22,notes_23,notes_24,notes_25,notes_26,notes_27,notes_28,notes_29,notes_30,notes_31,notes_32,notes_33,notes_34,notes_35,notes_36,notes_37,notes_38,notes_39,notes_40,notes_41,notes_42,notes_43,notes_44,notes_45,notes_46,notes_47,notes_48,notes_49,notes_50,notes_51,notes_52,notes_53,notes_54,notes_55,notes_56,notes_57,notes_58,notes_59,notes_60,notes_61,notes_62,text_0,text_1,text_2,text_3,text_4,text_5,condition_0,condition_1,condition_2,condition_3,condition_4,condition_5,condition_6,condition_7,condition_8,condition_9,condition_10,condition_11,condition_12,condition_13,condition_14
17.0,10,COUNTRY ROAD ,cardi,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,upper,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,crop,red, , , , ,unknown, , , , , , , , , , , , , , 
59.0,14,COUNTRY ROAD ,pants,unknown,acetate,polyester,unknown,unknown,unknown,unknown,unknown,lower,"['khaki', 'green']",khaki,green, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,satin,crepe,back, , , ,excellent,preloved,worn,hardly, , , , , , , , , , , 
59.0,12,COUNTRY ROAD ,pants,unknown,acetate,polyester,unknown,unknown,unknown,unknown,unknown,lower,"['satin', 'navy', 'blue']",satin,navy,blue, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,satin,wide,leg, , , ,excellent,preloved, , , , , , , , , , , , , 
55.0,10-12,COUNTRY ROAD ,dress,unknown,polyester,unknown,unknown,unknown,unknown,unknown,unknown,full_body,"['black', 'red', 'white']",black,red,white, , , , , ,style,pull, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,silky,scarf,print, , , ,excellent,preloved, , , , , , , , , , , , , 
29.0,12,COUNTRY ROAD ,tee,unknown,cotton,polyester,unknown,unknown,unknown,unknown,unknown,upper,['grey'],grey, , , , , , , ,style,pull,stretch, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,sweater,scoop,neck, , , ,excellent,preloved, , , , , , , , , , , , , 
39.0,10,COUNTRY ROAD ,dress,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,full_body,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,sea,peplum,sun,green, , ,unknown, , , , , , , , , , , , , , 
35.0,10,COUNTRY ROAD ,top,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,upper,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,sequin,panel, , , , ,unknown, , , , , , , , , , , , , , 
40.0,12-14,COUNTRY ROAD ,top,unknown,cashmere,silk,unknown,unknown,unknown,unknown,unknown,upper,['burgundy'],burgundy, , , , , , , ,undone,stretch,ties,leave,neckline, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,knit,cashmere,silk, , , ,excellent,preloved, , , , , , , , , , , , , 
55.0,6-12,COUNTRY ROAD ,top,unknown,wool,silk,woven,unknown,unknown,unknown,unknown,upper,['grey'],grey, , , , , , , ,stretch, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,back,boxy,silk, , , ,excellent,preloved, , , , , , , , , , , , , 
45.0,8,COUNTRY ROAD ,dress,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,full_body,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,blend,silk, , , , ,unknown, , , , , , , , , , , , , , 
55.0,10,COUNTRY ROAD ,dress,unknown,modal,cotton,silk,polyamide,elastane,unknown,unknown,full_body,"['grey', 'yellow']",grey,yellow, , , , , , ,loose,fitted,stretch,ponte,style,skirt,pull,silk,knit,top, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,splice,silk,detail, , , ,excellent,preloved, , , , , , , , , , , , , 
29.0,12,COUNTRY ROAD ,top,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,upper,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,patterned,silk, , , , ,unknown, , , , , , , , , , , , , , 
55.0,12,COUNTRY ROAD ,dress,unknown,elastane,silk,unknown,unknown,unknown,unknown,unknown,full_body,"['black', 'brown', 'grey', 'white']",black,brown,grey,white, , , , ,side,stretch,access,zip, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,silk,print, , , , ,excellent,preloved, , , , , , , , , , , , , 
25.0,14-16,COUNTRY ROAD ,tank,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,upper,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,silk, , , , , ,unknown, , , , , , , , , , , , , , 
45.0,10-14,COUNTRY ROAD ,top,unknown,polyester,unknown,unknown,unknown,unknown,unknown,unknown,upper,['black'],black, , , , , , , ,cross,front,hemline,underarm,side,button,splits, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,silky,split,pleat, , , ,excellent,preloved, , , , , , , , , , , , , 
25.0,No size in title,COUNTRY ROAD ,bag,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,bag,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,leather,clutch,snakeskin, , , ,unknown, , , , , , , , , , , , , , 
35.0,12,COUNTRY ROAD ,top,unknown,lyocell,unknown,unknown,unknown,unknown,unknown,unknown,upper,"['navy', 'blue']",navy,blue, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,crossover,navy,soft, , , ,excellent,preloved, , , , , , , , , , , , , 
19.0,10,COUNTRY ROAD ,top,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,upper,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,soft,modal, , , , ,unknown, , , , , , , , , , , , , , 
49.0,10,COUNTRY ROAD ,pants,unknown,polyester,unknown,unknown,unknown,unknown,unknown,unknown,lower,"['pink', 'blush']",pink,blush, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,soft,pull, , , , ,excellent,preloved, , , , , , , , , , , , , 
45.0,10,COUNTRY ROAD ,jeans,unknown,elastane,cotton,unknown,unknown,unknown,unknown,unknown,lower,['black'],black, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,soft,skinny,stretch, , , ,excellent,preloved, , , , , , , , , , , , , 
42.0,8,COUNTRY ROAD ,jegging,unknown,elastane,cotton,viscose,polyester,unknown,unknown,unknown,lower,['blue'],blue, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,soft,touch, , , , ,excellent,preloved, , , , , , , , , , , , , 
42.0,14,COUNTRY ROAD ,skirt,unknown,elastane,wool,unknown,unknown,unknown,unknown,unknown,lower,['grey'],grey, , , , , , , ,pockets,stretch,zip,side,button,access, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,pleat,soft,wool, , , ,excellent,preloved, , , , , , , , , , , , , 
49.0,12,COUNTRY ROAD ,dress,unknown,cotton,unknown,unknown,unknown,unknown,unknown,unknown,full_body,"['black', 'washed', 'white']",black,washed,white, , , , , ,style,pull,stretch, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,step,stripe,hem, , , ,excellent,preloved, , , , , , , , , , , , , 
30.0,10-12,COUNTRY ROAD ,dress,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,full_body,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,strawberry,belted, , , , ,unknown, , , , , , , , , , , , , , 
45.0,8-10,COUNTRY ROAD ,top,unknown,lyocell,linen,unknown,unknown,unknown,unknown,unknown,upper,"['navy', 'blue', 'white']",navy,blue,white, , , , , ,plenty,stretch, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,stripe,linen,blend, , , ,excellent,preloved,worn,hardly, , , , , , , , , , , 
32.0,10-12,COUNTRY ROAD ,dress,unknown,elastane,viscose,polyester,unknown,unknown,unknown,unknown,full_body,"['navy', 'blue', 'coral', 'multi', 'light', 'red']",navy,blue,coral,multi,light,red, , ,style,pull,stretch, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,stripe,midi, , , , ,excellent,preloved, , , , , , , , , , , , , 
60.0,14,COUNTRY ROAD ,dress,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,full_body,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,stripe,midi, , , , ,unknown, , , , , , , , , , , , , , 
28.0,14-16,COUNTRY ROAD ,top,unknown,elastane,cotton,unknown,unknown,unknown,unknown,unknown,upper,"['white', 'nude', 'blue', 'orange', 'grey', 'pink']",white,nude,blue,orange,grey,pink, , ,plenty,stretch, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,stripe, , , , , ,excellent,preloved, , , , , , , , , , , , , 
50.0,16,COUNTRY ROAD ,shorts,unknown,polyurethane,unknown,unknown,unknown,unknown,unknown,unknown,lower,['black'],black, , , , , , , ,moment,knits,seasons,pockets,shirt,worked,elasticated,style,pythoneffect,sporty,hav,waist,silk,side,borrowedfromtherunway,feminine,shorts, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,croc,textured, , , , ,excellent,preloved, , , , , , , , , , , , , 
39.0,12,COUNTRY ROAD ,top,unknown,cotton,unknown,unknown,unknown,unknown,unknown,unknown,upper,"['black', 'white']",black,white, , , , , , ,ease,favourite,button,summer,cotton,silhouettes,sleeves,wear,short,ontrend,neck,subtle,nape,silhouette,jacket,one,top,inspired,nature,tailored,sle,create,tree,features,lightweight,softly,cap,gathers,elegant,smock,sculptural,feminine,print, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,tree,print, , , , ,excellent,preloved, , , , , , , , , , , , , 
45.0,10-12,COUNTRY ROAD ,top,unknown,polyester,unknown,unknown,unknown,unknown,unknown,unknown,upper,"['green', 'blue', 'multi', 'sea', 'black', 'teal']",green,blue,multi,sea,black,teal, , ,stretch, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,tank,tropical,print, , , ,excellent,preloved, , , , , , , , , , , , , 
40.0,14,COUNTRY ROAD ,top,unknown,polyester,unknown,unknown,unknown,unknown,unknown,unknown,upper,"['dark', 'blue', 'black', 'brown', 'light', 'cinnamon']",dark,blue,black,brown,light,cinnamon, , ,back,access,zip, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,floral,turkish,print, , , ,excellent,preloved, , , , , , , , , , , , , 
35.0,12,COUNTRY ROAD ,dress,unknown,elastane,rayon,viscose,unknown,unknown,unknown,unknown,full_body,"['dark', 'blue']",dark,blue, , , , , , ,stretch,length,style,ties,fasten,back,waist,pull,sleeves,attached,sides, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,knit,detail,twist, , , ,preloved,good, , , , , , , , , , , , , 
32.0,12,COUNTRY ROAD ,jeans,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,lower,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,pocket,stretch,skinny,utility, , ,unknown, , , , , , , , , , , , , , 
25.0,12,COUNTRY ROAD ,top,unknown,viscose,unknown,unknown,unknown,unknown,unknown,unknown,upper,['black'],black, , , , , , , ,stretch,nape,hemline,fasten,button,neck,scooped, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,shell,viscose, , , , ,excellent,preloved, , , , , , , , , , , , , 
29.0,10,COUNTRY ROAD ,skirt,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,lower,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,pleat,white, , , , ,unknown, , , , , , , , , , , , , , 
30.0,No size in title,COUNTRY ROAD ,scarf,unknown,cotton,unknown,unknown,unknown,unknown,unknown,unknown,accessory,"['creamy', 'white']",creamy,white, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,tassel,white, , , , ,excellent,preloved, , , , , , , , , , , , , 
25.0,12,COUNTRY ROAD ,skirt,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,lower,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,pleat,wine,red, , , ,unknown, , , , , , , , , , , , , , 
59.0,12,COUNTRY ROAD ,skirt,unknown,cupro,acrylic,polyester,nylon,leather,wool,unknown,lower,"['black', 'brown', 'grey']",black,brown,grey, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,leather,wool, , , , ,excellent,preloved, , , , , , , , , , , , , 
42.0,10,COUNTRY ROAD ,jumper,unknown,cashmere,anga,nylon,cotton,wool,viscose,unknown,upper,['grey'],grey, , , , , , , ,cropped,knit,sleeve,ribbed,zip,detail,neckline,side,weight,medium, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,ribbed,blend,wool, , , ,excellent,preloved, , , , , , , , , , , , , 
35.0,12,COUNTRY ROAD ,skirt,unknown,cotton,wool,viscose,polyamide,unknown,unknown,unknown,lower,"['navy', 'blue']",navy,blue, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,blend,wool, , , , ,excellent,preloved, , , , , , , , , , , , , 
50.0,10,COUNTRY ROAD ,pants,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,lower,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,wrap,detail, , , , ,unknown, , , , , , , , , , , , , , 
17.0,10,COUNTRY ROAD ,cardi,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,upper,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,crop,yellow, , , , ,unknown, , , , , , , , , , , , , , 
19.0,No size in title,Not listed in title,necklace,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,accessory,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,beaded,glass,pearlescent,cranberry, , ,unknown, , , , , , , , , , , , , , 
20.0,No size in title,Not listed in title,necklace,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,accessory,['cream'],cream, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,beaded,cream,shell, , , ,excellent,preloved, , , , , , , , , , , , , 
15.0,No size in title,Not listed in title,belt,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,accessory,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,leather,cream,waist,studded,cinch, ,unknown, , , , , , , , , , , , , , 
13.0,No size in title,Not listed in title,necklace,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,accessory,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,heart,cross, , , , ,unknown, , , , , , , , , , , , , , 
19.0,18,Not listed in title,shirt,unknown,,polyester,unknown,unknown,unknown,unknown,unknown,upper,['white'],white, , , , , , , ,sleeve,button,front, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,front,crossover,white, , , ,like,new, , , , , , , , , , , , , 
15.0,14,CROSSROADS,jacket,unknown,cotton,polyester,unknown,unknown,unknown,unknown,unknown,outerwear,['red'],red, , , , , , , ,pockets,front,stretch,zip, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,bn,funnel,fleece,neck, , ,excellent,preloved, , , , , , , , , , , , , 
20.0,18,CROSSROADS,dress,unknown,polyester,unknown,unknown,unknown,unknown,unknown,unknown,full_body,['black'],black, , , , , , , ,stretch,adjustable,style,wanderer,shoulder,pull,global,straps, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,bn,shoulder,ruffle, , , ,tag,new,brand, , , , , , , , , , , , 
15.0,No size in title,Not listed in title,necklace,unknown,crystal,metal,unknown,unknown,unknown,unknown,unknown,accessory,"['transparent', 'gold']",transparent,gold, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,crystal,choker, , , , ,excellent,preloved, , , , , , , , , , , , , 
16.5,No size in title,Not listed in title,necklace,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,accessory,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,gem,crystal,faceted, , , ,unknown, , , , , , , , , , , , , , 
39.0,10,CUE,skirt,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,lower,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,origami,folds,pencil,au, , ,unknown, , , , , , , , , , , , , , 
39.0,8,CUE,skirt,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,lower,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,pencil,peplum,au, , , ,unknown, , , , , , , , , , , , , , 
35.0,10,CUE,pants,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,lower,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,dress,tweed,au, , , ,unknown, , , , , , , , , , , , , , 
65.0,10,CUE,dress,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,full_body,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,bn,linen,blend, , , ,unknown, , , , , , , , , , , , , , 
25.0,10,CUE ,top,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,upper,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,apricot,zip,stretch, , , ,unknown, , , , , , , , , , , , , , 
